#1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc	6_num_A	7_num_C	8_num_G	9_num_T	10_num_N	11_num_oth	12_seq_len
chr4	18650001	18660000	0.120312	0.080508	633	417	388	570	7991	0	9999
chr4	18660001	18670000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	18670001	18680000	0.329933	0.222922	1695	1185	1044	1604	4471	0	9999
chr4	18680001	18690000	0.553555	0.446445	2936	2443	2021	2599	0	0	9999
chr4	18690001	18700000	0.667367	0.332633	3372	1741	1585	3301	0	0	9999
chr4	18700001	18710000	0.592659	0.407341	3054	1992	2081	2872	0	0	9999
chr4	18710001	18720000	0.667867	0.332133	3367	1636	1685	3311	0	0	9999
chr4	18720001	18730000	0.551055	0.448945	2713	2310	2179	2797	0	0	9999
chr4	18730001	18740000	0.544554	0.455446	2851	2306	2248	2594	0	0	9999
chr4	18740001	18750000	0.557356	0.442644	2827	2264	2162	2746	0	0	9999
chr4	18750001	18760000	0.569157	0.430843	2964	2304	2004	2727	0	0	9999
chr4	18760001	18770000	0.529353	0.470647	2939	2558	2148	2354	0	0	9999
chr4	18770001	18780000	0.737274	0.262726	3612	1248	1379	3760	0	0	9999
chr4	18780001	18790000	0.538654	0.461346	2802	2193	2420	2584	0	0	9999
chr4	18790001	18800000	0.548855	0.451145	2857	2293	2218	2631	0	0	9999
chr4	18800001	18810000	0.580658	0.419342	2821	2204	1989	2985	0	0	9999
chr4	18810001	18820000	0.573957	0.426043	2753	2420	1840	2986	0	0	9999
chr4	18820001	18830000	0.715172	0.284828	3656	1516	1332	3495	0	0	9999
chr4	18830001	18840000	0.656566	0.343434	3315	1739	1695	3250	0	0	9999
chr4	18840001	18850000	0.542354	0.457646	2793	2377	2199	2630	0	0	9999
chr4	18850001	18860000	0.582858	0.417142	2939	2236	1935	2889	0	0	9999
chr4	18860001	18870000	0.622762	0.377238	3107	1920	1852	3120	0	0	9999
chr4	18870001	18880000	0.581358	0.418642	3057	2076	2110	2756	0	0	9999
chr4	18880001	18890000	0.573057	0.426943	2767	2006	2263	2963	0	0	9999
chr4	18890001	18900000	0.569157	0.430843	2745	2061	2247	2946	0	0	9999
chr4	18900001	18910000	0.533553	0.466447	2778	2576	2088	2557	0	0	9999
chr4	18910001	18920000	0.590059	0.409941	2968	2077	2022	2932	0	0	9999
chr4	18920001	18930000	0.586559	0.413441	2947	1994	2140	2918	0	0	9999
chr4	18930001	18940000	0.481548	0.518452	2385	2151	3033	2430	0	0	9999
chr4	18940001	18950000	0.653465	0.346535	3287	1675	1790	3247	0	0	9999
chr4	18950001	18960000	0.528353	0.471647	2570	2215	2501	2713	0	0	9999
chr4	18960001	18970000	0.616262	0.383738	2972	1895	1942	3190	0	0	9999
chr4	18970001	18980000	0.537654	0.462346	2757	2238	2385	2619	0	0	9999
chr4	18980001	18990000	0.515352	0.484648	2672	2448	2398	2481	0	0	9999
chr4	18990001	19000000	0.574157	0.425843	2979	2207	2051	2762	0	0	9999
chr4	19000001	19010000	0.557056	0.442944	2686	2365	2064	2884	0	0	9999
chr4	19010001	19020000	0.577158	0.422842	2869	2149	2079	2902	0	0	9999
chr4	19020001	19030000	0.516952	0.483048	2590	2391	2439	2579	0	0	9999
chr4	19030001	19040000	0.596860	0.403140	2937	1735	2296	3031	0	0	9999
chr4	19040001	19050000	0.535654	0.464346	2677	2446	2197	2679	0	0	9999
chr4	19050001	19060000	0.551155	0.448845	2656	2312	2176	2855	0	0	9999
chr4	19060001	19070000	0.548655	0.451345	2900	2441	2072	2586	0	0	9999
chr4	19070001	19080000	0.545054	0.454946	2647	2308	2241	2803	0	0	9999
chr4	19080001	19090000	0.502250	0.497750	2541	2657	2320	2481	0	0	9999
chr4	19090001	19100000	0.558756	0.441244	2712	2094	2318	2875	0	0	9999
chr4	19100001	19110000	0.614261	0.385739	3009	2117	1740	3133	0	0	9999
chr4	19110001	19120000	0.595160	0.404840	3026	1873	2175	2925	0	0	9999
chr4	19120001	19130000	0.494049	0.505951	2489	2640	2419	2451	0	0	9999
chr4	19130001	19140000	0.582758	0.417242	2884	2166	2006	2943	0	0	9999
chr4	19140001	19150000	0.622862	0.377138	3046	1872	1899	3182	0	0	9999
chr4	19150001	19160000	0.553755	0.446245	2796	2311	2151	2741	0	0	9999
chr4	19160001	19170000	0.509151	0.490849	2523	2478	2430	2568	0	0	9999
chr4	19170001	19180000	0.627263	0.372737	3105	1915	1812	3167	0	0	9999
chr4	19180001	19190000	0.606761	0.393239	3016	1935	1997	3051	0	0	9999
chr4	19190001	19200000	0.487449	0.512551	2406	2607	2518	2468	0	0	9999
chr4	19200001	19210000	0.605461	0.394539	3094	1757	2188	2960	0	0	9999
chr4	19210001	19220000	0.631663	0.368337	3165	1555	2128	3151	0	0	9999
chr4	19220001	19230000	0.575358	0.424642	2802	2095	2151	2951	0	0	9999
chr4	19230001	19240000	0.592359	0.407641	3090	2135	1941	2833	0	0	9999
chr4	19240001	19250000	0.592359	0.407641	2856	2107	1969	3067	0	0	9999
chr4	19250001	19260000	0.590259	0.409741	3131	2195	1902	2771	0	0	9999
chr4	19260001	19270000	0.584158	0.415842	2771	1885	2273	3070	0	0	9999
chr4	19270001	19280000	0.580058	0.419942	2776	2072	2127	3024	0	0	9999
chr4	19280001	19290000	0.479348	0.520652	2560	2258	2948	2233	0	0	9999
chr4	19290001	19300000	0.338634	0.312231	1749	1261	1861	1637	3491	0	9999
chr4	19300001	19310000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19310001	19320000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19320001	19330000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19330001	19340000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19340001	19350000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19350001	19360000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19360001	19370000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19370001	19380000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19380001	19390000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19390001	19400000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19400001	19410000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19410001	19420000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19420001	19430000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19430001	19440000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19440001	19450000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19450001	19460000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19460001	19470000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19470001	19480000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19480001	19490000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19490001	19500000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19500001	19510000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19510001	19520000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19520001	19530000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19530001	19540000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19540001	19550000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19550001	19560000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19560001	19570000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19570001	19580000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19580001	19590000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19590001	19600000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19600001	19610000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19610001	19620000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19620001	19630000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19630001	19640000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19640001	19650000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19650001	19660000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19660001	19670000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19670001	19680000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19680001	19690000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19690001	19700000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19700001	19710000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19710001	19720000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19720001	19730000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19730001	19740000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19740001	19750000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19750001	19760000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19760001	19770000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19770001	19780000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19780001	19790000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19790001	19800000	0.171817	0.177318	760	961	812	958	6508	0	9999
chr4	19800001	19810000	0.472847	0.517152	2263	2855	2316	2465	100	0	9999
chr4	19810001	19820000	0.141214	0.117512	731	629	546	681	7412	0	9999
chr4	19820001	19830000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	19830001	19840000	0.512251	0.247425	2462	1245	1229	2660	2403	0	9999
chr4	19840001	19850000	0.486149	0.511851	2404	2570	2548	2457	20	0	9999
chr4	19850001	19860000	0.607361	0.392639	3118	1845	2081	2955	0	0	9999
chr4	19860001	19870000	0.642664	0.357336	3142	1873	1700	3284	0	0	9999
chr4	19870001	19880000	0.566257	0.433743	2887	2049	2288	2775	0	0	9999
chr4	19880001	19890000	0.542854	0.457146	2775	1789	2782	2653	0	0	9999
chr4	19890001	19900000	0.631863	0.368137	3018	1643	2038	3300	0	0	9999
chr4	19900001	19910000	0.520652	0.479348	2658	2524	2269	2548	0	0	9999
chr4	19910001	19920000	0.535053	0.464947	2574	2135	2514	2776	0	0	9999
chr4	19920001	19930000	0.695270	0.304730	3423	1538	1509	3529	0	0	9999
chr4	19930001	19940000	0.623062	0.376938	3197	2121	1648	3033	0	0	9999
chr4	19940001	19950000	0.704771	0.295230	3477	1552	1400	3570	0	0	9999
chr4	19950001	19960000	0.591059	0.408941	2884	2020	2069	3026	0	0	9999
chr4	19960001	19970000	0.553655	0.446345	2491	2086	2377	3045	0	0	9999
chr4	19970001	19980000	0.607361	0.392639	3078	1899	2027	2995	0	0	9999
chr4	19980001	19990000	0.599660	0.400340	2999	1958	2045	2997	0	0	9999
chr4	19990001	20000000	0.184718	0.144314	871	625	818	976	6709	0	9999
chr4	20000001	20010000	0.075007	0.043004	341	183	247	409	8819	0	9999
chr4	20010001	20020000	0.593059	0.406941	3073	2128	1941	2857	0	0	9999
chr4	20020001	20030000	0.591359	0.408641	2859	2011	2075	3054	0	0	9999
chr4	20030001	20040000	0.618162	0.381838	3001	1894	1924	3180	0	0	9999
chr4	20040001	20050000	0.515952	0.484048	2561	2322	2518	2598	0	0	9999
chr4	20050001	20060000	0.617362	0.382638	3214	2207	1619	2959	0	0	9999
chr4	20060001	20070000	0.568457	0.431543	2801	2236	2079	2883	0	0	9999
chr4	20070001	20080000	0.514351	0.485649	2714	2391	2465	2429	0	0	9999
chr4	20080001	20090000	0.615262	0.384738	3090	1906	1941	3062	0	0	9999
chr4	20090001	20100000	0.538754	0.461246	2587	2059	2553	2800	0	0	9999
chr4	20100001	20110000	0.601560	0.398440	2834	1792	2192	3181	0	0	9999
chr4	20110001	20120000	0.599160	0.400840	3043	1960	2048	2948	0	0	9999
chr4	20120001	20130000	0.056306	0.046005	285	216	244	278	8976	0	9999
chr4	20130001	20140000	0.578558	0.421442	2756	1921	2293	3029	0	0	9999
chr4	20140001	20150000	0.482548	0.517452	2404	2727	2447	2421	0	0	9999
chr4	20150001	20160000	0.544854	0.455146	2738	2301	2250	2710	0	0	9999
chr4	20160001	20170000	0.582458	0.417542	3128	2135	2040	2696	0	0	9999
chr4	20170001	20180000	0.521152	0.478848	2586	2378	2410	2625	0	0	9999
chr4	20180001	20190000	0.567557	0.432443	2981	2300	2024	2694	0	0	9999
chr4	20190001	20200000	0.559756	0.440244	2753	2405	1997	2844	0	0	9999
chr4	20200001	20210000	0.519552	0.480448	2413	1873	2931	2782	0	0	9999
chr4	20210001	20220000	0.179818	0.149415	798	648	846	1000	6707	0	9999
chr4	20220001	20230000	0.586659	0.413341	3066	2168	1965	2800	0	0	9999
chr4	20230001	20240000	0.603760	0.396240	3021	1998	1964	3016	0	0	9999
chr4	20240001	20250000	0.570757	0.429243	2754	1974	2318	2953	0	0	9999
chr4	20250001	20260000	0.592859	0.407141	2845	2032	2039	3083	0	0	9999
chr4	20260001	20270000	0.659266	0.340734	3329	1741	1666	3263	0	0	9999
chr4	20270001	20280000	0.562556	0.437444	2927	2188	2186	2698	0	0	9999
chr4	20280001	20290000	0.592059	0.407941	2942	2134	1945	2978	0	0	9999
chr4	20290001	20300000	0.702270	0.297730	3426	1438	1539	3596	0	0	9999
chr4	20300001	20310000	0.676068	0.323932	3388	1681	1558	3372	0	0	9999
chr4	20310001	20320000	0.559556	0.440444	2691	2321	2083	2904	0	0	9999
chr4	20320001	20330000	0.624262	0.375738	3237	1931	1826	3005	0	0	9999
chr4	20330001	20340000	0.576958	0.423042	2866	2011	2219	2903	0	0	9999
chr4	20340001	20350000	0.469647	0.530353	2299	2641	2662	2397	0	0	9999
chr4	20350001	20360000	0.670767	0.329233	3461	1524	1768	3246	0	0	9999
chr4	20360001	20370000	0.518052	0.481948	2570	2242	2577	2610	0	0	9999
chr4	20370001	20380000	0.571057	0.428943	2823	2123	2166	2887	0	0	9999
chr4	20380001	20390000	0.548855	0.451145	2803	2283	2228	2685	0	0	9999
chr4	20390001	20400000	0.595660	0.404340	3069	1968	2075	2887	0	0	9999
chr4	20400001	20410000	0.588759	0.411241	2945	2067	2045	2942	0	0	9999
chr4	20410001	20420000	0.630463	0.369537	3151	1909	1786	3153	0	0	9999
chr4	20420001	20430000	0.574457	0.425543	2847	2115	2140	2897	0	0	9999
chr4	20430001	20440000	0.566957	0.433043	2866	2086	2244	2803	0	0	9999
chr4	20440001	20450000	0.340234	0.262726	1572	1311	1316	1830	3970	0	9999
chr4	20450001	20460000	0.467947	0.488449	2437	2377	2507	2242	436	0	9999
chr4	20460001	20470000	0.516952	0.483048	2733	2279	2551	2436	0	0	9999
chr4	20470001	20480000	0.588059	0.411941	3010	2042	2077	2870	0	0	9999
chr4	20480001	20490000	0.500250	0.499750	2549	2467	2530	2453	0	0	9999
chr4	20490001	20500000	0.610961	0.389039	2799	1910	1980	3310	0	0	9999
chr4	20500001	20510000	0.373337	0.430743	1891	2077	2230	1842	1959	0	9999
chr4	20510001	20520000	0.490049	0.509951	2522	2619	2480	2378	0	0	9999
chr4	20520001	20530000	0.570957	0.429043	2872	2198	2092	2837	0	0	9999
chr4	20530001	20540000	0.606861	0.393139	3081	2156	1775	2987	0	0	9999
chr4	20540001	20550000	0.560556	0.439444	2870	2190	2204	2735	0	0	9999
chr4	20550001	20560000	0.597660	0.402340	2956	2053	1970	3020	0	0	9999
chr4	20560001	20570000	0.584158	0.415842	2904	2133	2025	2937	0	0	9999
chr4	20570001	20580000	0.627063	0.372937	3303	1942	1787	2967	0	0	9999
chr4	20580001	20590000	0.573257	0.426743	2956	2163	2104	2776	0	0	9999
chr4	20590001	20600000	0.581558	0.418442	3046	2170	2014	2769	0	0	9999
chr4	20600001	20610000	0.640064	0.359936	3200	1891	1708	3200	0	0	9999
chr4	20610001	20620000	0.636564	0.363436	3252	1727	1907	3113	0	0	9999
chr4	20620001	20630000	0.571957	0.428043	2594	2004	2276	3125	0	0	9999
chr4	20630001	20640000	0.561156	0.438844	2793	2253	2135	2818	0	0	9999
chr4	20640001	20650000	0.613361	0.386639	3049	1983	1883	3084	0	0	9999
chr4	20650001	20660000	0.597560	0.402440	2983	1901	2123	2992	0	0	9999
chr4	20660001	20670000	0.626263	0.373737	3204	1817	1920	3058	0	0	9999
chr4	20670001	20680000	0.384338	0.355236	1884	1862	1690	1959	2604	0	9999
chr4	20680001	20690000	0.105211	0.131213	515	755	557	537	7635	0	9999
chr4	20690001	20700000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	20700001	20710000	0.559656	0.341834	2756	1663	1755	2840	985	0	9999
chr4	20710001	20720000	0.603960	0.396040	3080	1990	1970	2959	0	0	9999
chr4	20720001	20730000	0.055706	0.068707	316	277	410	241	8755	0	9999
chr4	20730001	20740000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	20740001	20750000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	20750001	20760000	0.490349	0.267727	2487	1365	1312	2416	2419	0	9999
chr4	20760001	20770000	0.666667	0.333333	3369	1664	1669	3297	0	0	9999
chr4	20770001	20780000	0.539154	0.460846	2852	2571	2037	2539	0	0	9999
chr4	20780001	20790000	0.685369	0.314631	3518	1574	1572	3335	0	0	9999
chr4	20790001	20800000	0.551755	0.448245	2962	2328	2154	2555	0	0	9999
chr4	20800001	20810000	0.554755	0.445245	2778	2336	2116	2769	0	0	9999
chr4	20810001	20820000	0.595360	0.404640	2923	2106	1940	3030	0	0	9999
chr4	20820001	20830000	0.574557	0.425443	2789	2074	2180	2956	0	0	9999
chr4	20830001	20840000	0.594059	0.405941	2917	2040	2019	3023	0	0	9999
chr4	20840001	20850000	0.588859	0.411141	2993	2089	2022	2895	0	0	9999
chr4	20850001	20860000	0.551455	0.448545	2915	2317	2168	2599	0	0	9999
chr4	20860001	20870000	0.651565	0.348435	3074	1738	1746	3441	0	0	9999
chr4	20870001	20880000	0.676668	0.323332	3262	1575	1658	3504	0	0	9999
chr4	20880001	20890000	0.566657	0.433343	2781	2185	2148	2885	0	0	9999
chr4	20890001	20900000	0.607861	0.392139	3052	1996	1925	3026	0	0	9999
chr4	20900001	20910000	0.585659	0.414341	2865	2158	1985	2991	0	0	9999
chr4	20910001	20920000	0.576758	0.423242	2768	2110	2122	2999	0	0	9999
chr4	20920001	20930000	0.566157	0.433843	2681	2228	2110	2980	0	0	9999
chr4	20930001	20940000	0.571257	0.428743	3124	2202	2085	2588	0	0	9999
chr4	20940001	20950000	0.552055	0.447945	2712	2351	2128	2808	0	0	9999
chr4	20950001	20960000	0.604260	0.395740	3161	2120	1837	2881	0	0	9999
chr4	20960001	20970000	0.470647	0.529353	2324	2949	2344	2382	0	0	9999
chr4	20970001	20980000	0.544654	0.455346	2763	2142	2411	2683	0	0	9999
chr4	20980001	20990000	0.434443	0.366737	2271	1901	1766	2073	1988	0	9999
chr4	20990001	21000000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	21000001	21010000	0.221922	0.240924	1061	1353	1056	1158	5371	0	9999
chr4	21010001	21020000	0.470647	0.529353	2378	2796	2497	2328	0	0	9999
chr4	21020001	21030000	0.004800	0.003800	24	22	16	24	9913	0	9999
chr4	21030001	21040000	0.108411	0.113311	549	604	529	535	7782	0	9999
chr4	21040001	21050000	0.487749	0.512251	2348	2895	2227	2529	0	0	9999
chr4	21050001	21060000	0.450545	0.549455	2251	2662	2832	2254	0	0	9999
chr4	21060001	21070000	0.542354	0.457646	2667	2401	2175	2756	0	0	9999
chr4	21070001	21080000	0.592159	0.407841	2898	2046	2032	3023	0	0	9999
chr4	21080001	21090000	0.591959	0.408041	2852	1783	2297	3067	0	0	9999
chr4	21090001	21100000	0.612861	0.387139	3136	2113	1758	2992	0	0	9999
chr4	21100001	21110000	0.615062	0.384939	3025	1807	2042	3125	0	0	9999
chr4	21110001	21120000	0.609361	0.390639	3040	1865	2041	3053	0	0	9999
chr4	21120001	21130000	0.640364	0.359636	3386	1775	1821	3017	0	0	9999
chr4	21130001	21140000	0.553155	0.446845	2661	2243	2225	2870	0	0	9999
chr4	21140001	21150000	0.537654	0.462346	2705	2337	2286	2671	0	0	9999
chr4	21150001	21160000	0.555156	0.444844	2668	2170	2278	2883	0	0	9999
chr4	21160001	21170000	0.577058	0.422942	2866	2028	2201	2904	0	0	9999
chr4	21170001	21180000	0.565057	0.434943	2854	2133	2216	2796	0	0	9999
chr4	21180001	21190000	0.717772	0.282228	3455	1469	1353	3722	0	0	9999
chr4	21190001	21200000	0.626863	0.373137	3211	1828	1903	3057	0	0	9999
chr4	21200001	21210000	0.580758	0.419242	2979	2124	2068	2828	0	0	9999
chr4	21210001	21220000	0.599760	0.400240	3049	2085	1917	2948	0	0	9999
chr4	21220001	21230000	0.638164	0.361836	3084	1797	1821	3297	0	0	9999
chr4	21230001	21240000	0.588559	0.411441	3134	2032	2082	2751	0	0	9999
chr4	21240001	21250000	0.556356	0.443644	3038	2339	2097	2525	0	0	9999
chr4	21250001	21260000	0.552855	0.447145	2853	2197	2274	2675	0	0	9999
chr4	21260001	21270000	0.513051	0.486949	2633	2291	2578	2497	0	0	9999
chr4	21270001	21280000	0.529953	0.470047	2590	2212	2488	2709	0	0	9999
chr4	21280001	21290000	0.541654	0.458346	2744	2198	2385	2672	0	0	9999
chr4	21290001	21300000	0.457846	0.542154	2414	2708	2713	2164	0	0	9999
chr4	21300001	21310000	0.614261	0.385739	3049	1881	1976	3093	0	0	9999
chr4	21310001	21320000	0.611961	0.388039	3075	1876	2004	3044	0	0	9999
chr4	21320001	21330000	0.569657	0.430343	2700	2167	2136	2996	0	0	9999
chr4	21330001	21340000	0.586359	0.413641	3013	2143	1993	2850	0	0	9999
chr4	21340001	21350000	0.606961	0.393039	2940	1895	2035	3129	0	0	9999
chr4	21350001	21360000	0.404540	0.251725	1959	1237	1280	2086	3437	0	9999
chr4	21360001	21370000	0.452345	0.317832	2110	1569	1609	2413	2298	0	9999
chr4	21370001	21380000	0.596560	0.403440	3049	2062	1972	2916	0	0	9999
chr4	21380001	21390000	0.578058	0.421942	2993	2041	2178	2787	0	0	9999
chr4	21390001	21400000	0.561856	0.438144	2793	2385	1996	2825	0	0	9999
chr4	21400001	21410000	0.563456	0.436544	2902	2095	2270	2732	0	0	9999
chr4	21410001	21420000	0.600060	0.399940	3104	2035	1964	2896	0	0	9999
chr4	21420001	21430000	0.549355	0.331433	2797	1710	1604	2696	1192	0	9999
chr4	21430001	21440000	0.380438	0.285029	1906	1533	1317	1898	3345	0	9999
chr4	21440001	21450000	0.636264	0.363736	3200	1886	1751	3162	0	0	9999
chr4	21450001	21460000	0.607261	0.392739	3121	1880	2047	2951	0	0	9999
chr4	21460001	21470000	0.686069	0.313931	3332	1584	1555	3528	0	0	9999
chr4	21470001	21480000	0.564356	0.435644	2832	2265	2091	2811	0	0	9999
chr4	21480001	21490000	0.530153	0.374037	2640	2085	1655	2661	958	0	9999
chr4	21490001	21500000	0.448045	0.229723	2209	1234	1063	2271	3222	0	9999
chr4	21500001	21510000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	21510001	21520000	0.200820	0.170717	1044	752	955	964	6284	0	9999
chr4	21520001	21530000	0.597160	0.402840	2790	2016	2012	3181	0	0	9999
chr4	21530001	21540000	0.604860	0.395140	2951	2152	1799	3097	0	0	9999
chr4	21540001	21550000	0.434243	0.303830	2028	1843	1195	2314	2619	0	9999
chr4	21550001	21560000	0.262726	0.124512	1259	663	582	1368	6127	0	9999
chr4	21560001	21570000	0.688869	0.311131	3486	1331	1780	3402	0	0	9999
chr4	21570001	21580000	0.591459	0.408541	2714	1851	2234	3200	0	0	9999
chr4	21580001	21590000	0.614561	0.385439	3009	1880	1974	3136	0	0	9999
chr4	21590001	21600000	0.665867	0.334133	3397	1686	1655	3261	0	0	9999
chr4	21600001	21610000	0.589959	0.410041	2934	2073	2027	2965	0	0	9999
chr4	21610001	21620000	0.586659	0.413341	3069	2112	2021	2797	0	0	9999
chr4	21620001	21630000	0.588859	0.411141	2967	1884	2227	2921	0	0	9999
chr4	21630001	21640000	0.605761	0.394239	3003	1880	2062	3054	0	0	9999
chr4	21640001	21650000	0.698570	0.301430	3431	1495	1519	3554	0	0	9999
chr4	21650001	21660000	0.483148	0.516852	2542	2458	2710	2289	0	0	9999
chr4	21660001	21670000	0.522152	0.477848	2746	2137	2641	2475	0	0	9999
chr4	21670001	21680000	0.505050	0.494949	2635	2455	2494	2415	0	0	9999
chr4	21680001	21690000	0.638664	0.361336	3225	1865	1748	3161	0	0	9999
chr4	21690001	21700000	0.627663	0.372337	3013	2020	1703	3263	0	0	9999
chr4	21700001	21710000	0.582458	0.417542	2810	2494	1681	3014	0	0	9999
chr4	21710001	21720000	0.664466	0.335534	3407	1503	1852	3237	0	0	9999
chr4	21720001	21730000	0.713771	0.286229	3591	1356	1506	3546	0	0	9999
chr4	21730001	21740000	0.597560	0.402440	2821	1919	2105	3154	0	0	9999
chr4	21740001	21750000	0.572157	0.427843	2883	2170	2108	2838	0	0	9999
chr4	21750001	21760000	0.680968	0.319032	3487	1705	1485	3322	0	0	9999
chr4	21760001	21770000	0.578558	0.421442	2825	2225	1989	2960	0	0	9999
chr4	21770001	21780000	0.595660	0.404340	3096	2141	1902	2860	0	0	9999
chr4	21780001	21790000	0.462146	0.460546	2267	2215	2390	2354	773	0	9999
chr4	21790001	21800000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	21800001	21810000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr4	21810001	21820000	0.056406	0.039104	279	218	173	285	9044	0	9999
chr4	21820001	21830000	0.540254	0.459746	2887	1969	2628	2515	0	0	9999
chr4	21830001	21840000	0.563556	0.436444	2759	2112	2252	2876	0	0	9999
chr4	21840001	21850000	0.613361	0.386639	3086	2020	1846	3047	0	0	9999
chr4	21850001	21860000	0.516252	0.483748	2710	2593	2244	2452	0	0	9999
chr4	21860001	21870000	0.610461	0.389539	2963	1941	1954	3141	0	0	9999
chr4	21870001	21880000	0.574657	0.425343	2902	2090	2163	2844	0	0	9999
chr4	21880001	21890000	0.593259	0.406741	3177	1964	2103	2755	0	0	9999
chr4	21890001	21900000	0.275328	0.221122	1246	973	1238	1507	5035	0	9999
chr4	21900001	21910000	0.131313	0.094609	626	419	527	687	7740	0	9999
chr4	21910001	21920000	0.638864	0.361136	3172	1848	1763	3216	0	0	9999
chr4	21920001	21930000	0.577858	0.422142	2740	2124	2097	3038	0	0	9999
chr4	21930001	21940000	0.658166	0.341834	3378	1555	1863	3203	0	0	9999
chr4	21940001	21950000	0.642064	0.357936	3300	1621	1958	3120	0	0	9999
chr4	21950001	21960000	0.625063	0.372937	3118	1944	1785	3132	20	0	9999
chr4	21960001	21970000	0.579458	0.420542	2929	2150	2055	2865	0	0	9999
chr4	21970001	21980000	0.528553	0.471447	2468	2202	2512	2817	0	0	9999
chr4	21980001	21990000	0.575458	0.424542	2794	1962	2283	2960	0	0	9999
chr4	21990001	22000000	0.632463	0.367537	3218	1841	1834	3106	0	0	9999
chr4	22000001	22010000	0.503650	0.496350	2384	2615	2348	2652	0	0	9999
chr4	22010001	22020000	0.591759	0.408241	2973	2106	1976	2944	0	0	9999
chr4	22020001	22030000	0.623262	0.376738	3072	1831	1936	3160	0	0	9999
chr4	22030001	22040000	0.562456	0.437544	2620	2093	2282	3004	0	0	9999
chr4	22040001	22050000	0.504550	0.481948	2498	2426	2393	2547	135	0	9999
chr4	22050001	22060000	0.704670	0.295330	3528	1349	1604	3518	0	0	9999
chr4	22060001	22070000	0.741374	0.258626	3535	1293	1293	3878	0	0	9999
chr4	22070001	22080000	0.607561	0.392439	3061	1932	1992	3014	0	0	9999
chr4	22080001	22090000	0.540054	0.459946	2628	2265	2334	2772	0	0	9999
